Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities
587,,Armenia,40.0691,45.0382,2020-02-19,0.0,0.0
588,,Armenia,40.0691,45.0382,2020-02-20,0.0,0.0
589,,Armenia,40.0691,45.0382,2020-02-21,0.0,0.0
590,,Armenia,40.0691,45.0382,2020-02-22,0.0,0.0
591,,Armenia,40.0691,45.0382,2020-02-23,0.0,0.0
592,,Armenia,40.0691,45.0382,2020-02-24,0.0,0.0
593,,Armenia,40.0691,45.0382,2020-02-25,0.0,0.0
594,,Armenia,40.0691,45.0382,2020-02-26,0.0,0.0
595,,Armenia,40.0691,45.0382,2020-02-27,0.0,0.0
596,,Armenia,40.0691,45.0382,2020-02-28,0.0,0.0
597,,Armenia,40.0691,45.0382,2020-02-29,0.0,0.0
598,,Armenia,40.0691,45.0382,2020-03-01,1.0,0.0
599,,Armenia,40.0691,45.0382,2020-03-02,1.0,0.0
600,,Armenia,40.0691,45.0382,2020-03-03,1.0,0.0
601,,Armenia,40.0691,45.0382,2020-03-04,1.0,0.0
602,,Armenia,40.0691,45.0382,2020-03-05,1.0,0.0
603,,Armenia,40.0691,45.0382,2020-03-06,1.0,0.0
604,,Armenia,40.0691,45.0382,2020-03-07,1.0,0.0
605,,Armenia,40.0691,45.0382,2020-03-08,1.0,0.0
606,,Armenia,40.0691,45.0382,2020-03-09,1.0,0.0
607,,Armenia,40.0691,45.0382,2020-03-10,1.0,0.0
608,,Armenia,40.0691,45.0382,2020-03-11,1.0,0.0
609,,Armenia,40.0691,45.0382,2020-03-12,4.0,0.0
610,,Armenia,40.0691,45.0382,2020-03-13,8.0,0.0
611,,Armenia,40.0691,45.0382,2020-03-14,18.0,0.0
612,,Armenia,40.0691,45.0382,2020-03-15,26.0,0.0
613,,Armenia,40.0691,45.0382,2020-03-16,52.0,0.0
614,,Armenia,40.0691,45.0382,2020-03-17,78.0,0.0
615,,Armenia,40.0691,45.0382,2020-03-18,84.0,0.0
616,,Armenia,40.0691,45.0382,2020-03-19,115.0,0.0
617,,Armenia,40.0691,45.0382,2020-03-20,136.0,0.0
618,,Armenia,40.0691,45.0382,2020-03-21,160.0,0.0
619,,Armenia,40.0691,45.0382,2020-03-22,194.0,0.0
620,,Armenia,40.0691,45.0382,2020-03-23,235.0,0.0
621,,Armenia,40.0691,45.0382,2020-03-24,249.0,0.0
652,,Aruba,12.5211,-69.9683,2020-01-22,0.0,0.0
653,,Aruba,12.5211,-69.9683,2020-01-23,0.0,0.0
654,,Aruba,12.5211,-69.9683,2020-01-24,0.0,0.0
655,,Aruba,12.5211,-69.9683,2020-01-25,0.0,0.0
656,,Aruba,12.5211,-69.9683,2020-01-26,0.0,0.0
657,,Aruba,12.5211,-69.9683,2020-01-27,0.0,0.0
658,,Aruba,12.5211,-69.9683,2020-01-28,0.0,0.0
659,,Aruba,12.5211,-69.9683,2020-01-29,0.0,0.0
660,,Aruba,12.5211,-69.9683,2020-01-30,0.0,0.0
661,,Aruba,12.5211,-69.9683,2020-01-31,0.0,0.0
662,,Aruba,12.5211,-69.9683,2020-02-01,0.0,0.0
663,,Aruba,12.5211,-69.9683,2020-02-02,0.0,0.0
664,,Aruba,12.5211,-69.9683,2020-02-03,0.0,0.0
665,,Aruba,12.5211,-69.9683,2020-02-04,0.0,0.0
666,,Aruba,12.5211,-69.9683,2020-02-05,0.0,0.0
667,,Aruba,12.5211,-69.9683,2020-02-06,0.0,0.0
668,,Aruba,12.5211,-69.9683,2020-02-07,0.0,0.0
669,,Aruba,12.5211,-69.9683,2020-02-08,0.0,0.0
670,,Aruba,12.5211,-69.9683,2020-02-09,0.0,0.0
671,,Aruba,12.5211,-69.9683,2020-02-10,0.0,0.0
672,,Aruba,12.5211,-69.9683,2020-02-11,0.0,0.0
673,,Aruba,12.5211,-69.9683,2020-02-12,0.0,0.0
674,,Aruba,12.5211,-69.9683,2020-02-13,0.0,0.0
675,,Aruba,12.5211,-69.9683,2020-02-14,0.0,0.0
676,,Aruba,12.5211,-69.9683,2020-02-15,0.0,0.0
677,,Aruba,12.5211,-69.9683,2020-02-16,0.0,0.0
678,,Aruba,12.5211,-69.9683,2020-02-17,0.0,0.0
679,,Aruba,12.5211,-69.9683,2020-02-18,0.0,0.0
680,,Aruba,12.5211,-69.9683,2020-02-19,0.0,0.0
681,,Aruba,12.5211,-69.9683,2020-02-20,0.0,0.0
682,,Aruba,12.5211,-69.9683,2020-02-21,0.0,0.0
683,,Aruba,12.5211,-69.9683,2020-02-22,0.0,0.0
684,,Aruba,12.5211,-69.9683,2020-02-23,0.0,0.0
685,,Aruba,12.5211,-69.9683,2020-02-24,0.0,0.0
686,,Aruba,12.5211,-69.9683,2020-02-25,0.0,0.0
687,,Aruba,12.5211,-69.9683,2020-02-26,0.0,0.0
688,,Aruba,12.5211,-69.9683,2020-02-27,0.0,0.0
689,,Aruba,12.5211,-69.9683,2020-02-28,0.0,0.0
690,,Aruba,12.5211,-69.9683,2020-02-29,0.0,0.0
691,,Aruba,12.5211,-69.9683,2020-03-01,0.0,0.0
692,,Aruba,12.5211,-69.9683,2020-03-02,0.0,0.0
693,,Aruba,12.5211,-69.9683,2020-03-03,0.0,0.0
694,,Aruba,12.5211,-69.9683,2020-03-04,0.0,0.0
695,,Aruba,12.5211,-69.9683,2020-03-05,0.0,0.0
696,,Aruba,12.5211,-69.9683,2020-03-06,0.0,0.0
697,,Aruba,12.5211,-69.9683,2020-03-07,0.0,0.0
698,,Aruba,12.5211,-69.9683,2020-03-08,0.0,0.0
699,,Aruba,12.5211,-69.9683,2020-03-09,0.0,0.0
700,,Aruba,12.5211,-69.9683,2020-03-10,0.0,0.0
701,,Aruba,12.5211,-69.9683,2020-03-11,0.0,0.0
702,,Aruba,12.5211,-69.9683,2020-03-12,0.0,0.0
703,,Aruba,12.5211,-69.9683,2020-03-13,0.0,0.0
704,,Aruba,12.5211,-69.9683,2020-03-14,0.0,0.0
705,,Aruba,12.5211,-69.9683,2020-03-15,0.0,0.0
706,,Aruba,12.5211,-69.9683,2020-03-16,0.0,0.0
707,,Aruba,12.5211,-69.9683,2020-03-17,0.0,0.0
708,,Aruba,12.5211,-69.9683,2020-03-18,0.0,0.0
709,,Aruba,12.5211,-69.9683,2020-03-19,0.0,0.0
710,,Aruba,12.5211,-69.9683,2020-03-20,0.0,0.0
711,,Aruba,12.5211,-69.9683,2020-03-21,0.0,0.0
712,,Aruba,12.5211,-69.9683,2020-03-22,0.0,0.0
713,,Aruba,12.5211,-69.9683,2020-03-23,0.0,0.0
714,,Aruba,12.5211,-69.9683,2020-03-24,0.0,0.0
745,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-22,0.0,0.0
746,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-23,0.0,0.0
747,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-24,0.0,0.0
748,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-25,0.0,0.0
749,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-26,0.0,0.0
750,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-27,0.0,0.0
751,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-28,0.0,0.0
752,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-29,0.0,0.0
753,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-30,0.0,0.0
754,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-31,0.0,0.0
755,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-01,0.0,0.0
756,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-02,0.0,0.0
757,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-03,0.0,0.0
758,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-04,0.0,0.0
759,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-05,0.0,0.0
760,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-06,0.0,0.0
761,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-07,0.0,0.0
762,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-08,0.0,0.0
763,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-09,0.0,0.0
764,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-10,0.0,0.0
765,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-11,0.0,0.0
766,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-12,0.0,0.0
767,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-13,0.0,0.0
768,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-14,0.0,0.0
769,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-15,0.0,0.0
770,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-16,0.0,0.0
771,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-17,0.0,0.0
772,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-18,0.0,0.0
773,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-19,0.0,0.0
774,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-20,0.0,0.0
775,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-21,0.0,0.0
776,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-22,0.0,0.0
777,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-23,0.0,0.0
778,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-24,0.0,0.0
779,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-25,0.0,0.0
780,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-26,0.0,0.0
781,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-27,0.0,0.0
782,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-28,0.0,0.0
783,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-29,0.0,0.0
784,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-01,0.0,0.0
785,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-02,0.0,0.0
786,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-03,0.0,0.0
787,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-04,0.0,0.0
788,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-05,0.0,0.0
789,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-06,0.0,0.0
790,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-07,0.0,0.0
791,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-08,0.0,0.0
792,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-09,0.0,0.0
793,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-10,0.0,0.0
794,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-11,0.0,0.0
795,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-12,0.0,0.0
796,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-13,1.0,0.0
797,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-14,1.0,0.0
798,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-15,1.0,0.0
799,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-16,2.0,0.0
800,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-17,2.0,0.0
801,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-18,3.0,0.0
802,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-19,4.0,0.0
803,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-20,6.0,0.0
804,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-21,9.0,0.0
805,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-22,19.0,0.0
806,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-23,32.0,0.0
807,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-24,39.0,0.0
838,From Diamond Princess,Australia,35.4437,139.638,2020-01-22,0.0,0.0
839,From Diamond Princess,Australia,35.4437,139.638,2020-01-23,0.0,0.0
840,From Diamond Princess,Australia,35.4437,139.638,2020-01-24,0.0,0.0
841,From Diamond Princess,Australia,35.4437,139.638,2020-01-25,0.0,0.0
842,From Diamond Princess,Australia,35.4437,139.638,2020-01-26,0.0,0.0
843,From Diamond Princess,Australia,35.4437,139.638,2020-01-27,0.0,0.0
844,From Diamond Princess,Australia,35.4437,139.638,2020-01-28,0.0,0.0
845,From Diamond Princess,Australia,35.4437,139.638,2020-01-29,0.0,0.0
846,From Diamond Princess,Australia,35.4437,139.638,2020-01-30,0.0,0.0
847,From Diamond Princess,Australia,35.4437,139.638,2020-01-31,0.0,0.0
848,From Diamond Princess,Australia,35.4437,139.638,2020-02-01,0.0,0.0
849,From Diamond Princess,Australia,35.4437,139.638,2020-02-02,0.0,0.0
850,From Diamond Princess,Australia,35.4437,139.638,2020-02-03,0.0,0.0
851,From Diamond Princess,Australia,35.4437,139.638,2020-02-04,0.0,0.0
852,From Diamond Princess,Australia,35.4437,139.638,2020-02-05,0.0,0.0
853,From Diamond Princess,Australia,35.4437,139.638,2020-02-06,0.0,0.0
854,From Diamond Princess,Australia,35.4437,139.638,2020-02-07,0.0,0.0
855,From Diamond Princess,Australia,35.4437,139.638,2020-02-08,0.0,0.0
856,From Diamond Princess,Australia,35.4437,139.638,2020-02-09,0.0,0.0
857,From Diamond Princess,Australia,35.4437,139.638,2020-02-10,0.0,0.0
858,From Diamond Princess,Australia,35.4437,139.638,2020-02-11,0.0,0.0
859,From Diamond Princess,Australia,35.4437,139.638,2020-02-12,0.0,0.0
860,From Diamond Princess,Australia,35.4437,139.638,2020-02-13,0.0,0.0
861,From Diamond Princess,Australia,35.4437,139.638,2020-02-14,0.0,0.0
862,From Diamond Princess,Australia,35.4437,139.638,2020-02-15,0.0,0.0
863,From Diamond Princess,Australia,35.4437,139.638,2020-02-16,0.0,0.0
864,From Diamond Princess,Australia,35.4437,139.638,2020-02-17,0.0,0.0
865,From Diamond Princess,Australia,35.4437,139.638,2020-02-18,0.0,0.0
866,From Diamond Princess,Australia,35.4437,139.638,2020-02-19,0.0,0.0
867,From Diamond Princess,Australia,35.4437,139.638,2020-02-20,0.0,0.0
868,From Diamond Princess,Australia,35.4437,139.638,2020-02-21,0.0,0.0
869,From Diamond Princess,Australia,35.4437,139.638,2020-02-22,0.0,0.0
870,From Diamond Princess,Australia,35.4437,139.638,2020-02-23,0.0,0.0
871,From Diamond Princess,Australia,35.4437,139.638,2020-02-24,0.0,0.0
872,From Diamond Princess,Australia,35.4437,139.638,2020-02-25,0.0,0.0
873,From Diamond Princess,Australia,35.4437,139.638,2020-02-26,0.0,0.0
874,From Diamond Princess,Australia,35.4437,139.638,2020-02-27,0.0,0.0
875,From Diamond Princess,Australia,35.4437,139.638,2020-02-28,0.0,0.0
876,From Diamond Princess,Australia,35.4437,139.638,2020-02-29,0.0,0.0
877,From Diamond Princess,Australia,35.4437,139.638,2020-03-01,0.0,0.0
878,From Diamond Princess,Australia,35.4437,139.638,2020-03-02,0.0,0.0
879,From Diamond Princess,Australia,35.4437,139.638,2020-03-03,0.0,0.0
880,From Diamond Princess,Australia,35.4437,139.638,2020-03-04,0.0,0.0
881,From Diamond Princess,Australia,35.4437,139.638,2020-03-05,0.0,0.0
882,From Diamond Princess,Australia,35.4437,139.638,2020-03-06,0.0,0.0
883,From Diamond Princess,Australia,35.4437,139.638,2020-03-07,0.0,0.0
884,From Diamond Princess,Australia,35.4437,139.638,2020-03-08,0.0,0.0
885,From Diamond Princess,Australia,35.4437,139.638,2020-03-09,0.0,0.0
886,From Diamond Princess,Australia,35.4437,139.638,2020-03-10,0.0,0.0
887,From Diamond Princess,Australia,35.4437,139.638,2020-03-11,0.0,0.0
888,From Diamond Princess,Australia,35.4437,139.638,2020-03-12,0.0,0.0
889,From Diamond Princess,Australia,35.4437,139.638,2020-03-13,0.0,0.0
890,From Diamond Princess,Australia,35.4437,139.638,2020-03-14,0.0,0.0
891,From Diamond Princess,Australia,35.4437,139.638,2020-03-15,0.0,0.0
892,From Diamond Princess,Australia,35.4437,139.638,2020-03-16,0.0,0.0
893,From Diamond Princess,Australia,35.4437,139.638,2020-03-17,0.0,0.0
894,From Diamond Princess,Australia,35.4437,139.638,2020-03-18,0.0,0.0
895,From Diamond Princess,Australia,35.4437,139.638,2020-03-19,0.0,0.0
896,From Diamond Princess,Australia,35.4437,139.638,2020-03-20,0.0,0.0
897,From Diamond Princess,Australia,35.4437,139.638,2020-03-21,0.0,0.0
898,From Diamond Princess,Australia,35.4437,139.638,2020-03-22,0.0,0.0
899,From Diamond Princess,Australia,35.4437,139.638,2020-03-23,0.0,0.0
900,From Diamond Princess,Australia,35.4437,139.638,2020-03-24,0.0,0.0
931,New South Wales,Australia,-33.8688,151.2093,2020-01-22,0.0,0.0
932,New South Wales,Australia,-33.8688,151.2093,2020-01-23,0.0,0.0
933,New South Wales,Australia,-33.8688,151.2093,2020-01-24,0.0,0.0
934,New South Wales,Australia,-33.8688,151.2093,2020-01-25,0.0,0.0
935,New South Wales,Australia,-33.8688,151.2093,2020-01-26,3.0,0.0
936,New South Wales,Australia,-33.8688,151.2093,2020-01-27,4.0,0.0
937,New South Wales,Australia,-33.8688,151.2093,2020-01-28,4.0,0.0
938,New South Wales,Australia,-33.8688,151.2093,2020-01-29,4.0,0.0
939,New South Wales,Australia,-33.8688,151.2093,2020-01-30,4.0,0.0
940,New South Wales,Australia,-33.8688,151.2093,2020-01-31,4.0,0.0
941,New South Wales,Australia,-33.8688,151.2093,2020-02-01,4.0,0.0
942,New South Wales,Australia,-33.8688,151.2093,2020-02-02,4.0,0.0
943,New South Wales,Australia,-33.8688,151.2093,2020-02-03,4.0,0.0
944,New South Wales,Australia,-33.8688,151.2093,2020-02-04,4.0,0.0
945,New South Wales,Australia,-33.8688,151.2093,2020-02-05,4.0,0.0
946,New South Wales,Australia,-33.8688,151.2093,2020-02-06,4.0,0.0
947,New South Wales,Australia,-33.8688,151.2093,2020-02-07,4.0,0.0
948,New South Wales,Australia,-33.8688,151.2093,2020-02-08,4.0,0.0
949,New South Wales,Australia,-33.8688,151.2093,2020-02-09,4.0,0.0
950,New South Wales,Australia,-33.8688,151.2093,2020-02-10,4.0,0.0
951,New South Wales,Australia,-33.8688,151.2093,2020-02-11,4.0,0.0
952,New South Wales,Australia,-33.8688,151.2093,2020-02-12,4.0,0.0
953,New South Wales,Australia,-33.8688,151.2093,2020-02-13,4.0,0.0
954,New South Wales,Australia,-33.8688,151.2093,2020-02-14,4.0,0.0
955,New South Wales,Australia,-33.8688,151.2093,2020-02-15,4.0,0.0
956,New South Wales,Australia,-33.8688,151.2093,2020-02-16,4.0,0.0
957,New South Wales,Australia,-33.8688,151.2093,2020-02-17,4.0,0.0
958,New South Wales,Australia,-33.8688,151.2093,2020-02-18,4.0,0.0
959,New South Wales,Australia,-33.8688,151.2093,2020-02-19,4.0,0.0
960,New South Wales,Australia,-33.8688,151.2093,2020-02-20,4.0,0.0
961,New South Wales,Australia,-33.8688,151.2093,2020-02-21,4.0,0.0
962,New South Wales,Australia,-33.8688,151.2093,2020-02-22,4.0,0.0
963,New South Wales,Australia,-33.8688,151.2093,2020-02-23,4.0,0.0
964,New South Wales,Australia,-33.8688,151.2093,2020-02-24,4.0,0.0
965,New South Wales,Australia,-33.8688,151.2093,2020-02-25,4.0,0.0
966,New South Wales,Australia,-33.8688,151.2093,2020-02-26,4.0,0.0
967,New South Wales,Australia,-33.8688,151.2093,2020-02-27,4.0,0.0
968,New South Wales,Australia,-33.8688,151.2093,2020-02-28,4.0,0.0
969,New South Wales,Australia,-33.8688,151.2093,2020-02-29,4.0,0.0
970,New South Wales,Australia,-33.8688,151.2093,2020-03-01,6.0,0.0
971,New South Wales,Australia,-33.8688,151.2093,2020-03-02,6.0,0.0
972,New South Wales,Australia,-33.8688,151.2093,2020-03-03,13.0,0.0
973,New South Wales,Australia,-33.8688,151.2093,2020-03-04,22.0,1.0
974,New South Wales,Australia,-33.8688,151.2093,2020-03-05,22.0,1.0
975,New South Wales,Australia,-33.8688,151.2093,2020-03-06,26.0,1.0
976,New South Wales,Australia,-33.8688,151.2093,2020-03-07,28.0,1.0
977,New South Wales,Australia,-33.8688,151.2093,2020-03-08,38.0,2.0
978,New South Wales,Australia,-33.8688,151.2093,2020-03-09,48.0,2.0
979,New South Wales,Australia,-33.8688,151.2093,2020-03-10,55.0,2.0
980,New South Wales,Australia,-33.8688,151.2093,2020-03-11,65.0,2.0
981,New South Wales,Australia,-33.8688,151.2093,2020-03-12,65.0,2.0
982,New South Wales,Australia,-33.8688,151.2093,2020-03-13,92.0,2.0
983,New South Wales,Australia,-33.8688,151.2093,2020-03-14,112.0,2.0
984,New South Wales,Australia,-33.8688,151.2093,2020-03-15,134.0,2.0
985,New South Wales,Australia,-33.8688,151.2093,2020-03-16,171.0,2.0
986,New South Wales,Australia,-33.8688,151.2093,2020-03-17,210.0,4.0
987,New South Wales,Australia,-33.8688,151.2093,2020-03-18,267.0,5.0
988,New South Wales,Australia,-33.8688,151.2093,2020-03-19,307.0,5.0
989,New South Wales,Australia,-33.8688,151.2093,2020-03-20,353.0,6.0
990,New South Wales,Australia,-33.8688,151.2093,2020-03-21,436.0,6.0
991,New South Wales,Australia,-33.8688,151.2093,2020-03-22,533.0,6.0
992,New South Wales,Australia,-33.8688,151.2093,2020-03-23,669.0,6.0
993,New South Wales,Australia,-33.8688,151.2093,2020-03-24,818.0,7.0
1024,Northern Territory,Australia,-12.4634,130.8456,2020-01-22,0.0,0.0
1025,Northern Territory,Australia,-12.4634,130.8456,2020-01-23,0.0,0.0
1026,Northern Territory,Australia,-12.4634,130.8456,2020-01-24,0.0,0.0
1027,Northern Territory,Australia,-12.4634,130.8456,2020-01-25,0.0,0.0
1028,Northern Territory,Australia,-12.4634,130.8456,2020-01-26,0.0,0.0
1029,Northern Territory,Australia,-12.4634,130.8456,2020-01-27,0.0,0.0
1030,Northern Territory,Australia,-12.4634,130.8456,2020-01-28,0.0,0.0
1031,Northern Territory,Australia,-12.4634,130.8456,2020-01-29,0.0,0.0
1032,Northern Territory,Australia,-12.4634,130.8456,2020-01-30,0.0,0.0
1033,Northern Territory,Australia,-12.4634,130.8456,2020-01-31,0.0,0.0
1034,Northern Territory,Australia,-12.4634,130.8456,2020-02-01,0.0,0.0
1035,Northern Territory,Australia,-12.4634,130.8456,2020-02-02,0.0,0.0
1036,Northern Territory,Australia,-12.4634,130.8456,2020-02-03,0.0,0.0
1037,Northern Territory,Australia,-12.4634,130.8456,2020-02-04,0.0,0.0
1038,Northern Territory,Australia,-12.4634,130.8456,2020-02-05,0.0,0.0
1039,Northern Territory,Australia,-12.4634,130.8456,2020-02-06,0.0,0.0
1040,Northern Territory,Australia,-12.4634,130.8456,2020-02-07,0.0,0.0
1041,Northern Territory,Australia,-12.4634,130.8456,2020-02-08,0.0,0.0
1042,Northern Territory,Australia,-12.4634,130.8456,2020-02-09,0.0,0.0
1043,Northern Territory,Australia,-12.4634,130.8456,2020-02-10,0.0,0.0
1044,Northern Territory,Australia,-12.4634,130.8456,2020-02-11,0.0,0.0
1045,Northern Territory,Australia,-12.4634,130.8456,2020-02-12,0.0,0.0
1046,Northern Territory,Australia,-12.4634,130.8456,2020-02-13,0.0,0.0
1047,Northern Territory,Australia,-12.4634,130.8456,2020-02-14,0.0,0.0
1048,Northern Territory,Australia,-12.4634,130.8456,2020-02-15,0.0,0.0
1049,Northern Territory,Australia,-12.4634,130.8456,2020-02-16,0.0,0.0
1050,Northern Territory,Australia,-12.4634,130.8456,2020-02-17,0.0,0.0
1051,Northern Territory,Australia,-12.4634,130.8456,2020-02-18,0.0,0.0
1052,Northern Territory,Australia,-12.4634,130.8456,2020-02-19,0.0,0.0
1053,Northern Territory,Australia,-12.4634,130.8456,2020-02-20,0.0,0.0
1054,Northern Territory,Australia,-12.4634,130.8456,2020-02-21,0.0,0.0
1055,Northern Territory,Australia,-12.4634,130.8456,2020-02-22,0.0,0.0
1056,Northern Territory,Australia,-12.4634,130.8456,2020-02-23,0.0,0.0
1057,Northern Territory,Australia,-12.4634,130.8456,2020-02-24,0.0,0.0
1058,Northern Territory,Australia,-12.4634,130.8456,2020-02-25,0.0,0.0
1059,Northern Territory,Australia,-12.4634,130.8456,2020-02-26,0.0,0.0
1060,Northern Territory,Australia,-12.4634,130.8456,2020-02-27,0.0,0.0
1061,Northern Territory,Australia,-12.4634,130.8456,2020-02-28,0.0,0.0
1062,Northern Territory,Australia,-12.4634,130.8456,2020-02-29,0.0,0.0
1063,Northern Territory,Australia,-12.4634,130.8456,2020-03-01,0.0,0.0
1064,Northern Territory,Australia,-12.4634,130.8456,2020-03-02,0.0,0.0
1065,Northern Territory,Australia,-12.4634,130.8456,2020-03-03,0.0,0.0
1066,Northern Territory,Australia,-12.4634,130.8456,2020-03-04,1.0,0.0
1067,Northern Territory,Australia,-12.4634,130.8456,2020-03-05,1.0,0.0
1068,Northern Territory,Australia,-12.4634,130.8456,2020-03-06,0.0,0.0
1069,Northern Territory,Australia,-12.4634,130.8456,2020-03-07,0.0,0.0
1070,Northern Territory,Australia,-12.4634,130.8456,2020-03-08,0.0,0.0
1071,Northern Territory,Australia,-12.4634,130.8456,2020-03-09,0.0,0.0
1072,Northern Territory,Australia,-12.4634,130.8456,2020-03-10,1.0,0.0
1073,Northern Territory,Australia,-12.4634,130.8456,2020-03-11,1.0,0.0
1074,Northern Territory,Australia,-12.4634,130.8456,2020-03-12,1.0,0.0
1075,Northern Territory,Australia,-12.4634,130.8456,2020-03-13,1.0,0.0
1076,Northern Territory,Australia,-12.4634,130.8456,2020-03-14,1.0,0.0
1077,Northern Territory,Australia,-12.4634,130.8456,2020-03-15,1.0,0.0
1078,Northern Territory,Australia,-12.4634,130.8456,2020-03-16,1.0,0.0
1079,Northern Territory,Australia,-12.4634,130.8456,2020-03-17,1.0,0.0
1080,Northern Territory,Australia,-12.4634,130.8456,2020-03-18,1.0,0.0
1081,Northern Territory,Australia,-12.4634,130.8456,2020-03-19,1.0,0.0
1082,Northern Territory,Australia,-12.4634,130.8456,2020-03-20,3.0,0.0
1083,Northern Territory,Australia,-12.4634,130.8456,2020-03-21,3.0,0.0
1084,Northern Territory,Australia,-12.4634,130.8456,2020-03-22,3.0,0.0
1085,Northern Territory,Australia,-12.4634,130.8456,2020-03-23,5.0,0.0
1086,Northern Territory,Australia,-12.4634,130.8456,2020-03-24,6.0,0.0
1117,Queensland,Australia,-28.0167,153.4,2020-01-22,0.0,0.0
1118,Queensland,Australia,-28.0167,153.4,2020-01-23,0.0,0.0
1119,Queensland,Australia,-28.0167,153.4,2020-01-24,0.0,0.0
1120,Queensland,Australia,-28.0167,153.4,2020-01-25,0.0,0.0
1121,Queensland,Australia,-28.0167,153.4,2020-01-26,0.0,0.0
1122,Queensland,Australia,-28.0167,153.4,2020-01-27,0.0,0.0
1123,Queensland,Australia,-28.0167,153.4,2020-01-28,0.0,0.0
1124,Queensland,Australia,-28.0167,153.4,2020-01-29,1.0,0.0
1125,Queensland,Australia,-28.0167,153.4,2020-01-30,3.0,0.0
1126,Queensland,Australia,-28.0167,153.4,2020-01-31,2.0,0.0
1127,Queensland,Australia,-28.0167,153.4,2020-02-01,3.0,0.0
1128,Queensland,Australia,-28.0167,153.4,2020-02-02,2.0,0.0
1129,Queensland,Australia,-28.0167,153.4,2020-02-03,2.0,0.0
1130,Queensland,Australia,-28.0167,153.4,2020-02-04,3.0,0.0
1131,Queensland,Australia,-28.0167,153.4,2020-02-05,3.0,0.0
1132,Queensland,Australia,-28.0167,153.4,2020-02-06,4.0,0.0
1133,Queensland,Australia,-28.0167,153.4,2020-02-07,5.0,0.0
